Australia,50985.6008584,38582,29714,29188,28522,28191,32597,40469,37995,35725,45693,33205,35338,41725,29792,30218,28629,27348,35481,47831,42716,43922,45872,36735,32589,45798,32229,32943,34374,31478,32706,39189,32825,35140,47233,39202,39463,50280,36238,33049,30061,30911,35527,42342,34652,38145,47524,36957,35042,42570,31737,34682,31204,27562,36728,43556,36010,36912,44864,36387,37440,47450,35608,34513,33629,30175,38441,47624,38301,44371,53525,39878,42989,53124,41599,39998,41979,35579,45009,53416,45359,44305,56944,43835,44003,53032,42451,39769,37512,34937,45771,51205,41482,45876,54841,43702,45472,55778,41944,40755,41204,37684,45949,48421,39403,43137,59518,44888,48771,58268,48668,47937,43778,39235,50674,57890,45899,49976,64633,50730,60378,62498,56596,55240,56029,53654,67088,74908,60485,82238,79689,61454,71945,79192,59991,60041,47667,49374,62209,71070,54305,46430,51684,41614,60723,62037,53566,54758,42009,43931,55194,64112,48790,49102,63313,49992,60492,69768,55290,46993,41330,42960,50523,61433,46019,47349,55887,49114,55741,68041,54242,49803,47592,50153,65447,72642,56407,55329,67529,57307,60875,79325,62784,61944,56033,55276,66295,71823,59725,60982,70790,61863,70722,83297,63926,64561,61118,62739,72732,76164,62909,66962,75492,63249,68887,83329,69863,68603,61107,61952,70980,78518,62618,66947,79721,64706,65722,77689,67489,56953,53307,52651,61407,77103,59755,62872,74237,64233,64506,76335,59309,54649,56680,61353,0,0,0,0,0,0,0,52130.5922747,29539,28121,36045,37167,35700,37526,39253,42894,35771,30354,30196,42903,33889,27101,36653,34275,44260,40608,42977,46332,46234,40159,35266,44617,34990,28897,40700,38667,41926,35951,37744,37838,35204,34193,36374,46600,39932,30529,41208,35740,39557,40098,37439,37973,37738,34349,34675,39800,35845,29013,40986,35533,37033,39010,41755,38546,38131,34895,35480,42228,39746,33787,43840,41192,38794,37577,47861,43292,47473,39848,41298,49065,46906,38320,54311,43745,45153,51027,48570,50563,47654,42480,40974,51660,49821,37928,51658,43781,46626,49781,47935,50310,50814,42177,43542,50941,50154,38942,50682,46617,47168,46163,48799,45512,47368,44396,45771,54273,52873,43158,57894,49115,48960,52107,53977,54923,53570,48545,50839,55672,67299,49442,60941,64786,63066,66596,71085,64369,82723,72004,60476,73860,76307,52574,69165,59212,57857,60812,70964,63334,45635,34578,41262,55927,66268,47549,64489,54165,50281,56546,63995,58817,49096,44759,54052,65396,65903,46353,54814,49988,48479,52651,58356,54953,46382,43218,52407,63119,61803,49454,55236,56685,57932,63189,67310,65043,58552,54222,57350,62709,67089,48956,70285,64055,64126,67116,72463,69319,66320,56143,62406,73820,74230,56300,71643,75070,68958,73039,76017,72192,69976,60355,65944,74602,74854,59628,76630,84888,68053,71403,73520,74103,72646,62546,67602,75410,66664,56462,69651,63648,58666,65502,72004,70429,66004,55996,64859,72694,63823,49220,64429,68934,67596,0,0,0,0,0,0,0
El Salvador,32262.1287554,3644,3481,3096,3168,2557,2595,3971,2880,2795,3188,5424,13519,4314,3577,5277,4196,3641,5631,6216,5589,3091,3146,3626,7695,6466,4110,6464,6363,6597,11375,13485,10442,10141,11680,12381,19526,13766,12162,15503,13379,12261,15863,20057,16156,9595,13728,16698,24560,10196,8954,15879,12065,11713,13823,19350,15286,9934,11980,16590,20755,11343,12773,15532,20031,16202,21495,27590,24775,16851,15609,18017,32321,19420,14751,19368,16504,14380,22438,24145,22154,12239,12331,17501,28574,19439,12226,16487,12071,12452,18825,27980,24619,14675,14921,20995,33288,20399,14860,20982,27382,27278,36458,42647,45082,28175,32450,30720,60147,38955,30839,42642,35486,34111,41019,49246,43536,29570,34797,40945,45883,33568,31191,35169,40369,35759,40242,52262,48574,31646,35813,41442,49919,38923,29737,35469,38409,34983,41951,50947,46048,28781,34803,40522,54072,39942,33156,45706,33940,36818,47336,56197,50684,33648,39351,43811,63926,45061,33199,40250,42808,36201,48431,61363,52010,34386,39774,47057,66593,47119,38738,46482,40801,39040,57798,76026,60101,38646,45619,52660,76915,54554,42326,55882,39816,42494,55456,69347,54632,35525,41505,50208,76778,53487,41755,50598,53392,44317,58007,69006,55745,34965,41023,50749,73509,51663,43243,55812,48171,47820,63353,74553,61469,42063,47282,54850,80641,34261,43669,55890,41929,47616,61962,70404,56123,36626,43341,50015,66569,48415,39806,51924,49678,47129,0,0,0,0,0,0,0,31995.3905579,4097,4128,4427,6211,4515,4456,5190,5757,3640,2843,6057,5896,11089,4440,5458,8532,6579,6908,8763,8462,3971,2840,3644,6154,11977,5703,5989,7138,7850,8822,14293,11403,10625,13550,11897,9941,19224,11741,13719,14490,14649,13803,17583,18107,10015,11343,15893,12669,19096,10685,15061,16745,12368,12681,15457,19238,13918,11202,15888,10175,17202,14093,16982,18541,15765,17894,24999,25311,18212,14592,17702,17716,28954,14255,18083,18293,14938,17872,22855,22906,14012,11827,17322,16205,24877,12525,15121,14252,13095,14959,19882,20985,15571,12207,18376,16960,27244,14128,19608,29586,26131,29115,37207,45918,31528,26237,35079,36740,53532,32690,41309,42400,39349,37052,46244,52214,38060,31465,39008,29473,45558,35192,42299,39845,43829,41453,50106,58299,43226,33424,41061,36161,47575,38860,44819,45818,42996,43598,49191,51791,32820,27733,35534,35828,49076,35817,43457,46795,42192,41822,51362,57243,39342,33315,40663,41546,55223,34687,42410,43211,43446,42428,54139,61886,38161,33748,41994,44019,57546,40685,45387,47503,45194,48823,66535,74478,43910,39588,46477,48300,69603,44438,55415,53786,46534,45484,61912,65843,39873,35998,46618,49647,63580,42304,50957,55966,49474,48457,61773,64593,37686,33376,45405,44215,64836,44551,53683,60204,50759,54002,67073,72898,47732,39870,48525,47868,43073,44061,54410,52768,47628,47630,63682,68403,42327,35805,43720,45364,58826,41241,52009,53717,50247,0,0,0,0,0,0,0
St. Kitts and Nevis,1476.53266332,605,751,1680,1757,1552,0,1172,1240,650,637,609,1025,943,1240,1320,1336,1776,2494,2143,1975,127,1835,462,709,480,719,799,575,1077,696,123,157,0,100,3582,714,1387,1021,2960,955,166,300,0,0,0,499,1054,955,1034,1021,820,1009,635,754,770,571,138,0,263,590,1379,999,1266,1600,460,690,1277,161,0,0,1020,1659,1138,1497,2227,1065,440,565,430,111,91,253,469,361,1100,1279,1617,1055,300,200,146,211,0,0,338,170,1072,293,616,707,161,267,89,163,0,0,0,0,61,0,297,236,0,766,519,465,41,0,125,129,426,619,157,471,0,0,0,0,0,0,0,146,82,0,0,0,293,110,0,0,43,0,113,32,353,116,102,143,163,0,169,55,0,0,0,572,311,457,449,462,332,1060,2059,1447,880,796,1493,2019,3141,2711,1461,1034,757,1086,1774,908,508,1552,1758,2186,3424,3377,4045,4184,1658,2129,2482,1538,1186,1757,2662,3033,3750,3898,4807,3887,2904,2940,2622,2052,1178,1420,2097,2497,2993,3466,3498,3254,2368,2845,2460,2239,1211,1252,2410,3800,4685,4500,5072,4712,3670,4942,4452,4189,2020,2523,4778,4915,5240,4694,5693,4950,5123,0,0,0,0,0,0,0,1516.41791045,946,1286,843,647,2010,0,1300,1238,650,639,679,1072,1071,1785,1865,1883,2266,2628,2779,2639,450,2387,733,365,479,2625,792,411,1000,827,122,151,0,100,3639,533,1321,1161,1469,1774,1205,417,0,0,0,281,952,790,2231,1803,1905,1474,1684,961,877,588,190,0,165,343,1435,1571,1557,1783,362,652,1093,303,0,0,421,1100,1199,673,1181,894,320,664,395,247,90,106,616,154,830,559,810,398,0,279,151,210,0,0,704,588,1011,935,1466,1233,334,277,0,0,309,0,0,0,537,53,297,199,100,818,494,588,120,0,392,0,870,1803,2301,1691,313,0,188,0,0,0,0,296,889,1398,1820,1429,656,0,104,0,0,0,111,0,119,98,109,144,164,0,171,152,0,0,0,601,364,370,615,473,292,930,2318,1961,854,780,1468,1237,2541,2025,1554,1056,789,634,1472,1002,316,1406,1508,1519,3426,2696,3228,3629,2083,1855,2808,1998,892,998,2605,2379,3596,3916,4188,4508,2945,2575,3378,2572,907,1201,1868,2108,2722,2895,3194,3947,2301,2518,2936,2755,880,1163,2255,3175,4544,4083,5381,4900,3734,3984,5073,4882,1455,2458,4430,3901,4823,4353,5663,5746,4440,0,0,0,0,0,0,0
Belgium,35808.4120172,24804,18319,26267,36022,39626,40736,45292,46450,37986,33268,24552,24788,21877,10381,18338,26565,33932,35881,34456,40234,30779,27243,23200,20066,22950,18100,23732,25086,28710,32507,33574,41619,32831,33055,25251,23075,26320,18848,23550,30508,35111,38584,43089,48697,35575,34735,24264,22526,27306,16728,25284,30632,32497,37584,34355,38519,33589,31692,23940,24614,26104,18009,26377,30963,34062,37275,33639,38324,38011,33365,27473,26291,27058,20422,28219,30231,33711,41823,35995,43884,37818,37634,33163,31783,34275,26821,34258,38253,45924,54918,52196,59421,52151,46869,39512,38491,39599,31354,43108,47606,58296,70711,59627,69258,61616,58220,46387,45321,46028,37389,56772,56063,65369,70603,67969,74361,67031,61522,55099,48152,49258,41515,62977,61140,69281,80459,69481,72855,70743,59414,54254,49193,47503,35893,57224,56580,66246,74199,62562,67950,48142,35525,20580,20454,19249,16187,23097,23078,26011,29335,23018,24901,24344,21772,20163,18355,18313,14618,20030,19906,24163,27455,23096,25998,27236,25398,23710,24311,23144,18506,24815,25703,31529,35993,31498,34921,32332,30419,29393,30268,28412,24726,30890,32550,35970,35588,33307,35313,32628,28766,27188,28444,26134,20836,30961,30975,34308,35061,31047,33405,32370,28077,28913,28972,27078,22466,30702,30299,37151,41281,36907,38369,36907,33047,30568,31372,28575,25317,33945,34947,38823,37058,34788,40030,37596,34705,29680,31550,27431,20991,28761,33778,36421,0,0,0,0,0,0,0,36622.7982833,26028,20542,33774,37822,39747,39258,66812,62802,44853,38722,26218,30998,26941,15167,27244,27180,32784,35654,50988,50882,37100,36540,23866,23181,21876,18469,22139,25678,24435,28634,43625,38770,32676,34813,21994,25655,22185,18445,25346,28801,31419,35621,56424,46393,37357,39805,24861,29203,24946,19324,30888,30469,30602,42333,44702,33868,31813,32523,20378,26268,22091,18856,27988,30770,28319,36901,42021,34880,35748,35785,24301,26439,24486,19214,30580,28688,31428,39491,45672,40810,36667,39368,30457,32672,31090,26516,40433,34827,41952,53924,63490,56455,51320,48206,35974,38246,34746,30557,43634,46138,51582,58972,77204,69057,61985,60683,41692,46124,41776,37616,57822,52779,60462,67489,83440,76828,64081,64671,52006,49222,44841,41548,61585,67094,61985,76544,83572,78566,72587,66011,49022,48449,45664,38573,57109,59555,58600,71674,77007,71628,45657,38738,17353,18195,19140,15452,24984,23173,24040,27132,28437,26795,24295,23909,18077,19314,18330,14888,19035,20374,21906,24755,29298,27441,26344,26522,22638,23967,23421,18989,25670,26841,29145,33087,38762,35284,32408,33423,26785,31126,27323,24592,33238,30672,32776,33846,39021,36357,33362,31476,26823,29383,26382,22218,29784,32271,31232,33071,37999,33825,32122,31063,25213,29894,26729,22819,29352,31344,30804,38254,46929,39529,36086,37113,28497,32712,28518,25429,35894,33709,35523,37018,43248,38464,36269,35774,27975,33451,26951,22495,28623,35371,33073,0,0,0,0,0,0,0
Marshall Islands,986.833333333,0,129,392,1301,401,226,248,732,192,295,295,480,342,383,421,510,366,879,729,589,227,252,218,315,309,444,332,358,264,393,372,394,282,255,317,392,424,318,270,224,295,385,363,644,413,209,256,689,196,258,537,437,269,0,3,323,61,376,441,519,372,374,318,440,499,590,512,638,89,121,328,307,449,257,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,414,1069,918,931,1350,1168,1086,1181,922,1169,1594,1572,1554,895,906,1037,1199,1128,953,1238,1124,1140,1261,1560,1461,974,1223,1086,1308,1152,1064,1131,975,1134,1229,1631,1544,1007,899,1049,2008,1846,1190,1394,1348,1481,1741,2013,2247,1272,1355,1263,1835,1473,1274,1692,1278,1314,1788,2055,1837,1419,1174,1303,1925,1482,1316,1778,1397,1884,1972,2313,1926,1281,1459,1328,1938,1697,1262,1409,1455,1320,2471,2632,2177,1326,1207,1146,1933,1345,1365,1495,1371,1423,1837,2427,2233,1155,1205,1021,1558,1103,1079,1330,1290,1219,0,0,0,0,0,0,0,1212.02575107,190,741,836,851,1105,1255,1119,1401,952,706,865,1228,1250,792,962,993,960,1249,1037,1084,837,746,823,975,1104,839,991,923,1201,1186,1262,1374,987,958,882,1120,1266,878,958,879,1027,1303,1119,1428,838,650,624,907,913,760,1486,1009,714,725,860,1209,817,507,900,889,988,959,1010,1014,1169,1356,1163,1347,872,638,896,947,1024,692,733,642,586,849,1108,1041,741,787,745,801,877,632,637,757,948,825,834,891,674,817,706,683,845,707,1423,808,769,630,453,360,324,479,471,408,456,398,457,574,396,457,574,378,365,970,1068,916,1192,592,786,1098,1385,1442,1348,1352,1211,1084,1269,1098,1404,1111,1305,1305,1390,1688,1801,1857,890,937,1098,1148,1222,916,1534,1241,1481,1373,1643,1463,1083,1120,1241,1310,1359,1115,1229,1045,1366,1565,1592,1710,1036,1032,1029,1718,1896,1441,1857,1520,1884,2200,2259,2294,1378,1350,1469,1830,1488,1346,1690,1664,1595,1856,2170,2326,1623,1323,1777,1800,1815,1734,2303,1985,2147,2406,2697,2524,1308,1155,1288,1190,1652,1183,1938,1867,1875,2681,2873,2258,1790,1458,1275,1780,1907,1669,2114,1835,1970,2351,2773,2211,1328,1422,1254,1420,1355,1232,1610,1439,1555,0,0,0,0,0,0,0
Chile,17392.6266094,4880,5356,5656,4349,3725,4565,5797,5200,5750,5487,6498,10282,5009,4096,3002,3536,3307,4106,4458,3803,4242,4059,4731,6275,7531,6453,6027,3986,4911,4814,5881,5979,6166,7075,7491,10854,11476,11844,9642,6826,7168,7898,10165,9239,11843,12399,12661,15503,17044,15458,13513,9641,10331,10608,14513,11780,13737,15064,14575,17323,18162,17105,14441,11980,12684,15176,18975,16599,17598,17259,16683,18842,19193,21596,16415,11870,12878,13565,15476,15188,15407,14249,16682,18899,20563,23004,17544,11912,14139,15439,17909,17857,19855,17485,18701,22126,23580,25584,19801,13936,16629,16442,21687,18660,19450,20093,19809,28001,27252,28385,25018,15633,17532,17243,22968,19256,19823,21763,22763,25283,28261,33371,26274,15739,17536,16178,19420,17353,17755,19931,22085,30974,31362,31572,31733,17975,19949,20419,25819,24406,15885,13293,16745,27008,23179,22551,20984,12802,14327,14641,18634,18516,17956,16231,18714,26565,22862,20127,18448,11697,12411,15172,18091,18188,15623,16362,21119,24815,22477,22244,22087,14368,15952,16562,19745,19535,15340,19057,19470,24580,23348,24047,22484,15623,15687,15986,22524,17593,16581,17200,19229,30434,26238,26669,25287,16807,18244,18657,21142,19639,18480,19234,19775,27023,24673,26294,26866,16678,17268,21922,27014,25670,24835,24557,28277,33656,31083,33579,34961,21033,21457,21595,25378,24383,24992,23535,24705,30880,30976,29959,30148,20849,19218,0,0,0,0,0,0,0,17485.8969957,7117,8261,6544,5516,4458,4370,5371,5409,5762,4901,4986,8026,7350,4606,4386,5110,5636,4559,5467,4576,5161,4392,3187,4658,8074,5204,4380,4219,4522,4049,5870,4416,6026,6213,6252,8621,15160,10938,9524,8923,9217,9017,11498,9546,11738,10423,10591,12351,21171,13750,14036,11849,12225,11565,15375,12470,14528,12683,12360,14139,22436,16294,16006,14753,14402,15168,18345,14983,17962,14995,14239,15983,24074,19173,16984,14249,14389,12559,16035,13587,14866,14085,13962,15171,28327,20131,16624,14633,16369,13263,17767,15827,18678,17004,16685,18137,28590,20053,17703,15135,16534,16084,22094,16052,18234,17912,17619,22124,38180,25824,25016,18202,19943,16978,24530,18459,20738,21425,20819,21475,36214,31650,25110,18401,19052,16589,21715,17065,18861,20253,20679,27415,40056,33951,29598,23531,23093,24364,28746,26422,15238,12943,14883,21514,31159,20483,22023,16501,16181,14441,19709,18862,17483,16062,16304,21183,28218,20029,19047,14330,13697,14945,19214,18770,15553,14527,18327,19368,29057,21402,22199,17937,16421,16048,20855,19197,15611,16385,16514,18563,30275,21376,22595,17988,16069,15270,22256,17965,17382,15668,17566,22055,35930,24524,25255,19533,17724,17048,22360,19573,19080,16628,16979,22722,31091,24906,25995,19298,17640,20002,28206,25550,24158,22848,23930,29174,39346,31295,32994,24908,22437,20096,27382,24212,24398,21461,21825,27353,37013,26225,29354,23164,19584,0,0,0,0,0,0,0
Netherlands Antilles,22164.2618026,19255,22205,20506,19790,17479,15268,18889,17029,10744,13551,19227,21953,18703,20581,22015,20208,17656,17716,22435,21592,11176,15248,22577,21860,19090,21023,18528,18753,17613,15929,18697,18248,10848,15578,17762,24224,23932,20898,20039,21527,18088,13768,15683,13404,10653,15008,16031,20509,24868,25192,26210,23328,16655,16485,20107,16212,12387,18163,21148,27561,25746,30658,27560,29133,19141,17152,20945,19043,7831,8133,10617,13616,15418,17236,17468,16706,14943,13765,15874,15228,9289,13185,18106,22085,22824,22609,26592,20215,17070,15176,18268,15905,10161,15903,20855,25300,28910,28569,27414,27304,19479,15948,18804,18176,11260,18258,19436,26747,31269,29923,32046,27339,19563,17455,21367,17446,12477,17292,17484,21545,21505,23855,25627,25466,18536,17719,21494,17859,13671,16287,23377,30091,31776,30708,31904,30609,18472,17483,19912,17780,10708,12416,15319,19876,21404,23871,26427,21620,17904,17328,18360,17496,11788,16002,21290,28268,26591,26677,30022,26204,19062,21793,23193,21746,11958,16767,23427,28934,29368,30802,29712,25799,18310,17180,22037,18843,9554,16064,23361,28163,28802,29877,32427,26500,20103,19407,25019,19591,11011,17749,22550,31762,30143,32970,37138,34822,23484,24421,27994,21914,12310,17234,27369,34552,31704,33694,39637,34700,26946,28550,31407,26900,16256,19396,29402,37044,37045,41166,48930,37638,34790,32856,37569,34820,16687,21929,33089,37385,38936,38832,40921,37462,32579,0,0,0,0,0,0,0,19869.5364807,27016,24257,26321,22954,14492,11966,14080,16572,10127,9663,17408,16106,15147,13563,15231,14744,12565,11354,12080,12698,5567,7894,10610,10973,13052,12405,12540,11498,11912,10557,13112,12093,6925,8550,12431,12229,18164,18230,18602,19034,16535,12752,11553,10811,8018,9787,11673,13867,23024,21752,23741,19772,14501,12045,16144,15320,10616,12440,14953,17733,21818,22949,28622,28758,17943,15408,20660,20265,11364,9900,11290,12503,14251,15279,19074,12297,13293,9209,15548,17344,9809,11098,15352,17266,21541,18875,21785,16460,15415,13304,16062,15290,9780,14195,18400,18476,26850,22909,26170,22499,17553,14633,17247,18050,10754,15414,15860,19486,26959,22605,25806,22914,17735,16321,20339,16686,11946,14784,14011,12991,21947,18828,22020,20860,16466,16194,20942,19349,12828,13780,20880,24758,27318,24326,27415,27711,17753,16349,20225,17128,9933,10684,13939,14112,17604,17848,21774,19653,15850,14676,17569,17116,10852,14174,17849,21340,24759,21095,27975,23397,18944,19366,21904,21646,10931,14292,21643,21308,27693,28986,30636,25884,18855,16896,22886,20829,10102,14660,22266,23291,31470,28761,33704,29307,21170,18944,25740,21264,11157,15865,21155,25365,31808,30573,36397,36890,24239,23294,30480,23564,13001,15719,25286,27324,33798,31543,38206,38190,26680,27662,33148,29412,16378,18052,27056,31857,37706,38782,51383,39426,34075,31288,39072,37314,16323,20154,30308,31859,40123,37256,44915,38121,31580,0,0,0,0,0,0,0
Thailand,6380.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3655,4544,4728,3374,3480,3498,3224,4961,4907,4505,4616,4781,5700,6324,6169,6107,4948,5924,7429,7640,7731,7129,7167,6958,9836,11233,9940,9669,8371,10512,9804,10379,10195,8608,8905,8744,10116,22180,4241,3859,2932,3384,2388,3180,3529,2668,2847,2688,2920,0,0,0,0,0,0,0,6365.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3806,4624,4605,4723,3896,3023,3136,4836,5328,4294,5658,5483,5775,5718,6371,7186,5044,5150,6581,7282,8026,6923,8699,7958,10003,9928,10861,12208,9848,8747,9301,9197,11126,8617,10960,9903,9949,19258,4291,4388,2744,2698,2201,2387,3705,2715,3202,3103,2700,0,0,0,0,0,0,0
Haiti,23105.4891775,17912,14787,15646,11904,14958,19750,25390,25476,22954,17663,15182,24402,18019,15150,16889,16993,17370,24605,30088,28217,20487,6540,3651,4938,7924,6952,9448,10112,11219,13041,18633,19016,17528,14870,14103,24932,13509,13037,12916,15480,13968,15200,22094,21625,18248,10142,8173,18507,11857,10309,13462,13546,11941,7848,0,0,10,12492,18357,27322,21289,17555,19581,21629,19749,24313,41751,36034,27398,20890,18779,28277,19881,18780,18779,22224,21587,26521,40296,33141,22628,17638,17359,29827,19445,18539,21304,18702,18820,22794,35649,31276,25800,18365,16628,25768,19435,18323,19876,22326,20497,24287,36462,34492,24798,22067,19291,27745,20514,19574,22378,23395,21289,23806,34477,35718,26173,18492,20703,26165,20008,18797,21320,22672,20464,21977,34943,29071,20614,17096,16386,26995,22233,21712,22693,25004,21162,26341,32439,31645,21226,17869,19740,32046,22531,24298,26914,22718,22865,28888,40228,37649,23713,20910,21848,37658,22851,21453,24999,26163,18993,29167,47599,45085,24090,21198,24885,40388,21159,16163,13866,19662,18322,24232,37473,37452,23619,16762,19261,28260,22634,22224,27366,22860,21372,18835,22563,26641,23145,17485,17312,29087,17952,13161,22098,23199,25205,28990,35662,30963,21510,18876,20844,27503,22062,21870,24716,26548,25178,32454,47892,45131,30261,24822,29141,41090,33478,29728,36283,26803,29709,35418,49087,44847,26997,25388,25673,34703,29012,27177,30972,29815,27780,0,0,0,0,0,0,0,24072.3809524,25615,15833,16207,11630,16529,21342,28077,30233,22432,17350,15397,16978,20743,15750,16823,20058,19017,17206,29044,34591,23749,11456,5578,4936,6209,7049,8805,10027,11275,12511,18740,20005,15248,14753,13492,15296,20955,13509,14086,16703,14944,16008,19659,26058,19428,14625,8687,13805,17282,9900,10725,12747,12576,18387,0,0,10,6096,14520,17851,29320,17585,21396,22488,19537,20943,34963,43272,25217,20545,18146,18820,26357,19061,19060,23546,23250,23910,36400,41881,22557,18373,16385,21116,24609,18039,22592,22889,20441,20894,32596,39617,24907,18628,16143,17513,22049,15764,23014,24748,22627,23734,34792,41794,25738,23607,20473,19653,26865,20795,24525,27333,23306,24735,34656,42659,25583,20882,21297,24393,24392,20113,25576,24933,24842,23017,35487,32722,23270,20968,18426,19863,27753,20074,27572,26633,22969,25297,32624,33629,22959,21615,20172,21695,31798,25878,26204,28259,24454,26571,38882,42228,28438,24683,22591,21254,33295,20685,30086,26824,25771,27591,43744,54442,27203,24066,25090,24756,35705,21330,15480,20080,19855,22103,35343,43419,25940,22655,17486,21361,27064,22628,27808,26700,25014,25844,28470,25627,19109,18652,16856,19252,26009,13377,22255,22544,27711,25998,34324,36817,26751,22547,20250,23711,26655,22527,26851,29870,29352,32172,46899,50481,35331,29076,29190,31061,37822,34257,37649,32405,32901,34179,47563,48359,32336,28527,26034,27293,32042,26695,33892,32900,32369,0,0,0,0,0,0,0
Belize,13969.8841202,13964,14861,17573,16582,15413,16528,18369,17744,14455,10318,11788,22087,14524,11916,16050,12936,13345,13637,19573,19673,11188,11517,13702,20808,16167,15919,17352,17528,15552,20722,21287,13685,9391,9816,7271,16055,11882,12548,14879,13127,11480,12525,14733,12932,9024,7500,8937,12045,10106,10760,14040,9565,9142,10216,11803,10865,7322,7393,8707,15609,10844,11061,12556,11158,9953,11134,12835,11161,7876,8634,8471,13449,9270,10913,12711,9754,9353,11499,11966,11534,6450,7023,8298,13837,9795,11342,13955,9137,10949,12265,12001,11180,6897,5954,9021,13387,11535,11655,13742,12211,11651,13952,13156,13561,8218,6470,8177,12407,10595,10737,13496,10888,10702,11817,14789,14073,8861,9206,12398,16192,13038,14663,17987,14089,12695,14610,15407,13331,8186,6496,10513,16402,14622,13953,16720,13974,13237,14896,16885,15508,6963,7068,10037,15033,12757,13647,17659,11704,12847,15100,14857,13604,7081,7345,11549,17483,15042,15727,20528,16201,15230,17446,18582,16854,8136,8815,13523,19331,16755,18495,21222,16251,15062,17380,18893,16357,8447,9768,13642,21193,18614,20328,25644,16357,15339,19173,19568,14911,8477,9693,13924,23128,18647,19740,24172,20481,17103,20289,20471,15739,8507,8970,14459,21861,17303,19434,26584,19609,17810,20302,19917,16644,8975,10370,15382,21092,16221,20501,26255,16854,17179,20604,19479,16456,7603,9140,14895,21050,17914,17592,22602,19283,16964,0,0,0,0,0,0,0,14138.8111588,12883,12667,15815,16523,14374,16049,18101,18064,11357,6389,7271,12490,18511,10304,12793,12263,11066,11521,14872,15779,10763,9638,10615,12011,19056,12945,14146,14005,14402,16335,18617,15485,10534,9667,11704,9972,17333,12315,15340,13794,11587,12226,15960,15386,9250,7985,9091,8952,13965,10295,14536,13797,11637,10338,13793,12397,7064,7289,9000,9703,16508,11055,14113,12867,9692,10948,14349,13045,7654,10504,8221,8632,13730,11111,14160,12075,8853,11304,13769,12511,6359,6738,8177,9000,13682,11181,15314,10402,10163,12183,14418,13941,7004,6938,8757,9034,14869,11277,14662,13336,10946,12951,14150,14404,8828,7777,7963,9311,13810,10802,14263,13535,10673,12049,16149,15564,8903,9141,11807,11074,15139,13987,18883,15798,13709,14420,17831,15624,8765,6840,10526,12282,17249,14096,17485,16455,13727,15385,19223,16977,7692,6861,9792,10858,16156,13580,18214,15730,12701,14906,17996,14959,8410,7392,11088,13391,17605,15110,21242,17826,14727,16992,20594,19105,8973,8497,13099,14105,19396,17850,22382,18767,14873,17803,20667,18541,9194,9438,13848,15296,22496,19330,25197,20683,15347,18363,22207,18144,8700,9470,14664,16952,23158,19297,25277,23183,17214,19427,23661,18096,9375,8801,14426,16346,21740,19155,25931,23206,18259,19902,22499,19362,9562,10229,15303,15894,19443,19728,26959,20092,17667,19344,21805,19845,8416,8931,14034,15939,21764,18124,24271,21034,17378,0,0,0,0,0,0,0
